,Value,Time
18719,    35 740 410.840,2018-08-26 13:35:00.0000000
18720,    35 740 172.768,2018-08-26 13:30:00.0000000
18721,    35 739 928.258,2018-08-26 13:25:00.0000000
18722,    35 739 691.571,2018-08-26 13:20:00.0000000
18723,    35 739 465.289,2018-08-26 13:15:00.0000000
18724,    35 739 245.153,2018-08-26 13:10:00.0000000
18725,    35 739 021.252,2018-08-26 13:05:00.0000000
18726,    35 738 776.486,2018-08-26 13:00:00.0000000
18727,    35 738 541.166,2018-08-26 12:55:00.0000000
18728,    35 738 316.679,2018-08-26 12:50:00.0000000
18729,    35 738 088.217,2018-08-26 12:45:00.0000000
18730,    35 737 868.006,2018-08-26 12:40:00.0000000
18731,    35 737 647.957,2018-08-26 12:35:00.0000000
18732,    35 737 430.135,2018-08-26 12:30:00.0000000
18733,    35 737 205.328,2018-08-26 12:25:00.0000000
18734,    35 736 973.786,2018-08-26 12:20:00.0000000
18735,    35 736 733.917,2018-08-26 12:15:00.0000000
18736,    35 736 501.606,2018-08-26 12:10:00.0000000
18737,    35 736 267.028,2018-08-26 12:05:00.0000000
18738,    35 736 038.917,2018-08-26 12:00:00.0000000
18739,    35 735 826.268,2018-08-26 11:55:00.0000000
18740,    35 735 613.626,2018-08-26 11:50:00.0000000
18741,    35 735 393.887,2018-08-26 11:45:00.0000000
18742,    35 735 171.868,2018-08-26 11:40:00.0000000
18743,    35 734 932.858,2018-08-26 11:35:00.0000000
18744,    35 734 697.234,2018-08-26 11:30:00.0000000
18745,    35 734 466.044,2018-08-26 11:25:00.0000000
18746,    35 734 241.585,2018-08-26 11:20:00.0000000
18747,    35 734 015.241,2018-08-26 11:15:00.0000000
18748,    35 733 780.233,2018-08-26 11:10:00.0000000
18749,    35 733 559.657,2018-08-26 11:05:00.0000000
18750,    35 733 341.754,2018-08-26 11:00:00.0000000
18751,    35 733 110.337,2018-08-26 10:55:00.0000000
18752,    35 732 869.932,2018-08-26 10:50:00.0000000
18753,    35 732 631.711,2018-08-26 10:45:00.0000000
18754,    35 732 416.832,2018-08-26 10:40:00.0000000
18755,    35 732 190.804,2018-08-26 10:35:00.0000000
18756,    35 731 957.626,2018-08-26 10:30:00.0000000
18757,    35 731 725.790,2018-08-26 10:25:00.0000000
18758,    35 731 504.026,2018-08-26 10:20:00.0000000
18759,    35 731 281.956,2018-08-26 10:15:00.0000000
18760,    35 731 053.683,2018-08-26 10:10:00.0000000
18761,    35 730 816.609,2018-08-26 10:05:00.0000000
18762,    35 730 581.706,2018-08-26 10:00:00.0000000
18763,    35 730 354.510,2018-08-26 09:55:00.0000000
18764,    35 730 150.913,2018-08-26 09:50:00.0000000
18765,    35 729 927.434,2018-08-26 09:45:00.0000000
18766,    35 729 698.518,2018-08-26 09:40:00.0000000
18767,    35 729 460.606,2018-08-26 09:35:00.0000000
18768,    35 729 238.814,2018-08-26 09:30:00.0000000
18769,    35 729 021.582,2018-08-26 09:25:00.0000000
18770,    35 728 794.832,2018-08-26 09:20:00.0000000
18771,    35 728 563.589,2018-08-26 09:15:00.0000000
18772,    35 728 326.722,2018-08-26 09:10:00.0000000
18773,    35 728 096.646,2018-08-26 09:05:00.0000000
18774,    35 727 869.791,2018-08-26 09:00:00.0000000
18775,    35 727 644.640,2018-08-26 08:55:00.0000000
18776,    35 727 407.550,2018-08-26 08:50:00.0000000
18777,    35 727 171.107,2018-08-26 08:45:00.0000000
18778,    35 726 928.955,2018-08-26 08:40:00.0000000
18779,    35 726 708.656,2018-08-26 08:35:00.0000000
18780,    35 726 480.167,2018-08-26 08:30:00.0000000
18781,    35 726 258.756,2018-08-26 08:25:00.0000000
18782,    35 726 028.299,2018-08-26 08:20:00.0000000
18783,    35 725 803.949,2018-08-26 08:15:00.0000000
18784,    35 725 577.696,2018-08-26 08:10:00.0000000
18785,    35 725 357.726,2018-08-26 08:05:00.0000000
18786,    35 725 135.721,2018-08-26 08:00:00.0000000
18787,    35 724 922.504,2018-08-26 07:55:00.0000000
18788,    35 724 697.344,2018-08-26 07:50:00.0000000
18789,    35 724 468.747,2018-08-26 07:45:00.0000000
18790,    35 724 252.471,2018-08-26 07:40:00.0000000
18791,    35 724 051.331,2018-08-26 07:35:00.0000000
18792,    35 723 848.006,2018-08-26 07:30:00.0000000
18793,    35 723 642.309,2018-08-26 07:25:00.0000000
18794,    35 723 415.864,2018-08-26 07:20:00.0000000
18795,    35 723 199.813,2018-08-26 07:15:00.0000000
18796,    35 722 982.541,2018-08-26 07:10:00.0000000
18797,    35 722 754.700,2018-08-26 07:05:00.0000000
18798,    35 722 528.464,2018-08-26 07:00:00.0000000
18799,    35 722 313.374,2018-08-26 06:55:00.0000000
18800,    35 722 094.148,2018-08-26 06:50:00.0000000
18801,    35 721 868.022,2018-08-26 06:45:00.0000000
18802,    35 721 650.581,2018-08-26 06:40:00.0000000
18803,    35 721 447.567,2018-08-26 06:35:00.0000000
18804,    35 721 219.328,2018-08-26 06:30:00.0000000
18805,    35 720 990.042,2018-08-26 06:25:00.0000000
18806,    35 720 768.269,2018-08-26 06:20:00.0000000
18807,    35 720 555.697,2018-08-26 06:15:00.0000000
18808,    35 720 335.914,2018-08-26 06:10:00.0000000
18809,    35 720 111.183,2018-08-26 06:05:00.0000000
18810,    35 719 889.054,2018-08-26 06:00:00.0000000
18811,    35 719 669.701,2018-08-26 05:55:00.0000000
18812,    35 719 442.962,2018-08-26 05:50:00.0000000
18813,    35 719 235.836,2018-08-26 05:45:00.0000000
18814,    35 719 028.387,2018-08-26 05:40:00.0000000
18815,    35 718 811.165,2018-08-26 05:35:00.0000000
18816,    35 718 593.428,2018-08-26 05:30:00.0000000
18817,    35 718 378.312,2018-08-26 05:25:00.0000000
18818,    35 718 169.398,2018-08-26 05:20:00.0000000
18819,    35 717 945.052,2018-08-26 05:15:00.0000000
18820,    35 717 720.592,2018-08-26 05:10:00.0000000
18821,    35 717 498.855,2018-08-26 05:05:00.0000000
18822,    35 717 273.516,2018-08-26 05:00:00.0000000
18823,    35 717 075.369,2018-08-26 04:55:00.0000000
18824,    35 716 872.293,2018-08-26 04:50:00.0000000
18825,    35 716 665.649,2018-08-26 04:45:00.0000000
18826,    35 716 454.106,2018-08-26 04:40:00.0000000
18827,    35 716 231.850,2018-08-26 04:35:00.0000000
18828,    35 716 010.812,2018-08-26 04:30:00.0000000
18829,    35 715 796.198,2018-08-26 04:25:00.0000000
18830,    35 715 585.050,2018-08-26 04:20:00.0000000
18831,    35 715 389.773,2018-08-26 04:15:00.0000000
18832,    35 715 191.931,2018-08-26 04:10:00.0000000
18833,    35 714 991.757,2018-08-26 04:05:00.0000000
18834,    35 714 776.561,2018-08-26 04:00:00.0000000
18835,    35 714 554.701,2018-08-26 03:55:00.0000000
18836,    35 714 348.947,2018-08-26 03:50:00.0000000
18837,    35 714 137.362,2018-08-26 03:45:00.0000000
18838,    35 713 935.396,2018-08-26 03:40:00.0000000
18839,    35 713 738.834,2018-08-26 03:35:00.0000000
18840,    35 713 538.696,2018-08-26 03:30:00.0000000
18841,    35 713 335.097,2018-08-26 03:25:00.0000000
18842,    35 713 135.046,2018-08-26 03:20:00.0000000
18843,    35 712 924.154,2018-08-26 03:15:00.0000000
18844,    35 712 707.140,2018-08-26 03:10:00.0000000
18845,    35 712 493.552,2018-08-26 03:05:00.0000000
18846,    35 712 273.185,2018-08-26 03:00:00.0000000
18847,    35 712 062.020,2018-08-26 02:55:00.0000000
18848,    35 711 842.733,2018-08-26 02:50:00.0000000
18849,    35 711 618.602,2018-08-26 02:45:00.0000000
18850,    35 711 397.940,2018-08-26 02:40:00.0000000
18851,    35 711 184.065,2018-08-26 02:35:00.0000000
18852,    35 710 981.599,2018-08-26 02:30:00.0000000
18853,    35 710 760.252,2018-08-26 02:25:00.0000000
18854,    35 710 532.268,2018-08-26 02:20:00.0000000
18855,    35 710 300.544,2018-08-26 02:15:00.0000000
18856,    35 710 069.816,2018-08-26 02:10:00.0000000
18857,    35 709 844.914,2018-08-26 02:05:00.0000000
18858,    35 709 625.788,2018-08-26 02:00:00.0000000
18859,    35 709 394.742,2018-08-26 01:55:00.0000000
18860,    35 709 170.724,2018-08-26 01:50:00.0000000
18861,    35 708 951.538,2018-08-26 01:45:00.0000000
18862,    35 708 733.732,2018-08-26 01:40:00.0000000
18863,    35 708 507.778,2018-08-26 01:35:00.0000000
18864,    35 708 277.689,2018-08-26 01:30:00.0000000
18865,    35 708 056.807,2018-08-26 01:25:00.0000000
18866,    35 707 833.582,2018-08-26 01:20:00.0000000
18867,    35 707 602.806,2018-08-26 01:15:00.0000000
18868,    35 707 388.366,2018-08-26 01:10:00.0000000
18869,    35 707 146.746,2018-08-26 01:05:00.0000000
18870,    35 706 926.942,2018-08-26 01:00:00.0000000
18871,    35 706 712.496,2018-08-26 00:55:00.0000000
18872,    35 706 505.632,2018-08-26 00:50:00.0000000
18873,    35 706 294.013,2018-08-26 00:45:00.0000000
18874,    35 706 067.767,2018-08-26 00:40:00.0000000
18875,    35 705 851.905,2018-08-26 00:35:00.0000000
18876,    35 705 619.844,2018-08-26 00:30:00.0000000
18877,    35 705 395.377,2018-08-26 00:25:00.0000000
18878,    35 705 175.652,2018-08-26 00:20:00.0000000
18879,    35 704 953.989,2018-08-26 00:15:00.0000000
18880,    35 704 745.500,2018-08-26 00:10:00.0000000
18881,    35 704 526.264,2018-08-26 00:05:00.0000000
18882,    35 704 293.119,2018-08-26 00:00:00.0000000
18883,    35 704 064.252,2018-08-25 23:55:00.0000000
18884,    35 703 841.885,2018-08-25 23:50:00.0000000
18885,    35 703 613.383,2018-08-25 23:45:00.0000000
18886,    35 703 387.722,2018-08-25 23:40:00.0000000
18887,    35 703 155.599,2018-08-25 23:35:00.0000000
18888,    35 702 945.605,2018-08-25 23:30:00.0000000
18889,    35 702 728.510,2018-08-25 23:25:00.0000000
18890,    35 702 512.279,2018-08-25 23:20:00.0000000
18891,    35 702 287.240,2018-08-25 23:15:00.0000000
18892,    35 702 071.196,2018-08-25 23:10:00.0000000
18893,    35 701 853.597,2018-08-25 23:05:00.0000000
18894,    35 701 642.082,2018-08-25 23:00:00.0000000
18895,    35 701 433.420,2018-08-25 22:55:00.0000000
18896,    35 701 229.467,2018-08-25 22:50:00.0000000
18897,    35 701 019.812,2018-08-25 22:45:00.0000000
18898,    35 700 803.307,2018-08-25 22:40:00.0000000
18899,    35 700 588.492,2018-08-25 22:35:00.0000000
18900,    35 700 366.083,2018-08-25 22:30:00.0000000
18901,    35 700 143.222,2018-08-25 22:25:00.0000000
18902,    35 699 939.344,2018-08-25 22:20:00.0000000
18903,    35 699 737.872,2018-08-25 22:15:00.0000000
18904,    35 699 528.920,2018-08-25 22:10:00.0000000
18905,    35 699 289.975,2018-08-25 22:05:00.0000000
18906,    35 699 059.259,2018-08-25 22:00:00.0000000
18907,    35 698 836.469,2018-08-25 21:55:00.0000000
18908,    35 698 611.586,2018-08-25 21:50:00.0000000
18909,    35 698 385.663,2018-08-25 21:45:00.0000000
18910,    35 698 165.937,2018-08-25 21:40:00.0000000
18911,    35 697 941.111,2018-08-25 21:35:00.0000000
18912,    35 697 709.125,2018-08-25 21:30:00.0000000
18913,    35 697 484.482,2018-08-25 21:25:00.0000000
18914,    35 697 262.058,2018-08-25 21:20:00.0000000
18915,    35 697 030.757,2018-08-25 21:15:00.0000000
18916,    35 696 811.219,2018-08-25 21:10:00.0000000
18917,    35 696 575.210,2018-08-25 21:05:00.0000000
18918,    35 696 335.050,2018-08-25 21:00:00.0000000
18919,    35 696 110.795,2018-08-25 20:55:00.0000000
18920,    35 695 889.575,2018-08-25 20:50:00.0000000
18921,    35 695 677.403,2018-08-25 20:45:00.0000000
18922,    35 695 443.045,2018-08-25 20:40:00.0000000
18923,    35 695 204.322,2018-08-25 20:35:00.0000000
18924,    35 694 962.183,2018-08-25 20:30:00.0000000
18925,    35 694 726.444,2018-08-25 20:25:00.0000000
18926,    35 694 494.743,2018-08-25 20:20:00.0000000
18927,    35 694 259.305,2018-08-25 20:15:00.0000000
18928,    35 694 028.113,2018-08-25 20:10:00.0000000
18929,    35 693 805.932,2018-08-25 20:05:00.0000000
18930,    35 693 596.485,2018-08-25 20:00:00.0000000
18931,    35 693 377.329,2018-08-25 19:55:00.0000000
18932,    35 693 147.471,2018-08-25 19:50:00.0000000
18933,    35 692 911.693,2018-08-25 19:45:00.0000000
18934,    35 692 675.034,2018-08-25 19:40:00.0000000
18935,    35 692 450.212,2018-08-25 19:35:00.0000000
18936,    35 692 246.247,2018-08-25 19:30:00.0000000
18937,    35 692 041.747,2018-08-25 19:25:00.0000000
18938,    35 691 813.500,2018-08-25 19:20:00.0000000
18939,    35 691 573.842,2018-08-25 19:15:00.0000000
18940,    35 691 340.816,2018-08-25 19:10:00.0000000
18941,    35 691 111.076,2018-08-25 19:05:00.0000000
18942,    35 690 886.978,2018-08-25 19:00:00.0000000
18943,    35 690 665.392,2018-08-25 18:55:00.0000000
18944,    35 690 442.106,2018-08-25 18:50:00.0000000
18945,    35 690 220.540,2018-08-25 18:45:00.0000000
18946,    35 690 003.565,2018-08-25 18:40:00.0000000
18947,    35 689 787.827,2018-08-25 18:35:00.0000000
18948,    35 689 562.242,2018-08-25 18:30:00.0000000
18949,    35 689 344.214,2018-08-25 18:25:00.0000000
18950,    35 689 122.421,2018-08-25 18:20:00.0000000
18951,    35 688 903.219,2018-08-25 18:15:00.0000000
18952,    35 688 680.807,2018-08-25 18:10:00.0000000
18953,    35 688 451.682,2018-08-25 18:05:00.0000000
18954,    35 688 207.528,2018-08-25 18:00:00.0000000
18955,    35 687 960.677,2018-08-25 17:55:00.0000000
18956,    35 687 708.397,2018-08-25 17:50:00.0000000
18957,    35 687 473.072,2018-08-25 17:45:00.0000000
18958,    35 687 240.786,2018-08-25 17:40:00.0000000
18959,    35 687 011.373,2018-08-25 17:35:00.0000000
18960,    35 686 787.941,2018-08-25 17:30:00.0000000
18961,    35 686 559.986,2018-08-25 17:25:00.0000000
18962,    35 686 334.681,2018-08-25 17:20:00.0000000
18963,    35 686 114.765,2018-08-25 17:15:00.0000000
18964,    35 685 890.850,2018-08-25 17:10:00.0000000
18965,    35 685 664.853,2018-08-25 17:05:00.0000000
18966,    35 685 445.829,2018-08-25 17:00:00.0000000
18967,    35 685 228.603,2018-08-25 16:55:00.0000000
18968,    35 685 017.041,2018-08-25 16:50:00.0000000
18969,    35 684 798.640,2018-08-25 16:45:00.0000000
18970,    35 684 581.020,2018-08-25 16:40:00.0000000
18971,    35 684 345.759,2018-08-25 16:35:00.0000000
18972,    35 684 106.437,2018-08-25 16:30:00.0000000
18973,    35 683 887.077,2018-08-25 16:25:00.0000000
18974,    35 683 668.980,2018-08-25 16:20:00.0000000
18975,    35 683 442.247,2018-08-25 16:15:00.0000000
18976,    35 683 217.783,2018-08-25 16:10:00.0000000
18977,    35 682 992.223,2018-08-25 16:05:00.0000000
18978,    35 682 779.192,2018-08-25 16:00:00.0000000
18979,    35 682 553.898,2018-08-25 15:55:00.0000000
18980,    35 682 325.440,2018-08-25 15:50:00.0000000
18981,    35 682 085.450,2018-08-25 15:45:00.0000000
18982,    35 681 839.107,2018-08-25 15:40:00.0000000
18983,    35 681 601.013,2018-08-25 15:35:00.0000000
18984,    35 681 372.977,2018-08-25 15:30:00.0000000
18985,    35 681 150.558,2018-08-25 15:25:00.0000000
18986,    35 680 931.084,2018-08-25 15:20:00.0000000
18987,    35 680 706.662,2018-08-25 15:15:00.0000000
18988,    35 680 473.165,2018-08-25 15:10:00.0000000
18989,    35 680 231.850,2018-08-25 15:05:00.0000000
18990,    35 680 002.772,2018-08-25 15:00:00.0000000
18991,    35 679 769.327,2018-08-25 14:55:00.0000000
18992,    35 679 537.950,2018-08-25 14:50:00.0000000
18993,    35 679 304.835,2018-08-25 14:45:00.0000000
18994,    35 679 083.136,2018-08-25 14:40:00.0000000
18995,    35 678 859.278,2018-08-25 14:35:00.0000000
18996,    35 678 645.327,2018-08-25 14:30:00.0000000
18997,    35 678 417.761,2018-08-25 14:25:00.0000000
18998,    35 678 195.211,2018-08-25 14:20:00.0000000
18999,    35 677 979.434,2018-08-25 14:15:00.0000000
19000,    35 677 765.748,2018-08-25 14:10:00.0000000
19001,    35 677 533.308,2018-08-25 14:05:00.0000000
19002,    35 677 310.688,2018-08-25 14:00:00.0000000
19003,    35 677 087.077,2018-08-25 13:55:00.0000000
19004,    35 676 867.626,2018-08-25 13:50:00.0000000
19005,    35 676 644.237,2018-08-25 13:45:00.0000000
19006,    35 676 411.513,2018-08-25 13:40:00.0000000
19007,    35 676 177.266,2018-08-25 13:35:00.0000000
19008,    35 675 948.703,2018-08-25 13:30:00.0000000
19009,    35 675 733.355,2018-08-25 13:25:00.0000000
19010,    35 675 527.014,2018-08-25 13:20:00.0000000
19011,    35 675 309.077,2018-08-25 13:15:00.0000000
19012,    35 675 082.934,2018-08-25 13:10:00.0000000
19013,    35 674 866.416,2018-08-25 13:05:00.0000000
19014,    35 674 643.894,2018-08-25 13:00:00.0000000
19015,    35 674 419.034,2018-08-25 12:55:00.0000000
19016,    35 674 199.151,2018-08-25 12:50:00.0000000
19017,    35 673 972.710,2018-08-25 12:45:00.0000000
19018,    35 673 730.648,2018-08-25 12:40:00.0000000
19019,    35 673 501.810,2018-08-25 12:35:00.0000000
19020,    35 673 290.037,2018-08-25 12:30:00.0000000
19021,    35 673 066.083,2018-08-25 12:25:00.0000000
19022,    35 672 845.167,2018-08-25 12:20:00.0000000
19023,    35 672 606.644,2018-08-25 12:15:00.0000000
19024,    35 672 362.239,2018-08-25 12:10:00.0000000
19025,    35 672 133.369,2018-08-25 12:05:00.0000000
19026,    35 671 907.199,2018-08-25 12:00:00.0000000
19027,    35 671 694.496,2018-08-25 11:55:00.0000000
19028,    35 671 467.914,2018-08-25 11:50:00.0000000
19029,    35 671 242.344,2018-08-25 11:45:00.0000000
19030,    35 671 022.500,2018-08-25 11:40:00.0000000
19031,    35 670 802.776,2018-08-25 11:35:00.0000000
19032,    35 670 577.865,2018-08-25 11:30:00.0000000
19033,    35 670 353.225,2018-08-25 11:25:00.0000000
19034,    35 670 125.886,2018-08-25 11:20:00.0000000
19035,    35 669 908.451,2018-08-25 11:15:00.0000000
19036,    35 669 703.605,2018-08-25 11:10:00.0000000
19037,    35 669 499.817,2018-08-25 11:05:00.0000000
19038,    35 669 283.587,2018-08-25 11:00:00.0000000
19039,    35 669 053.319,2018-08-25 10:55:00.0000000
19040,    35 668 828.547,2018-08-25 10:50:00.0000000
19041,    35 668 613.732,2018-08-25 10:45:00.0000000
19042,    35 668 399.899,2018-08-25 10:40:00.0000000
19043,    35 668 180.286,2018-08-25 10:35:00.0000000
19044,    35 667 960.209,2018-08-25 10:30:00.0000000
19045,    35 667 730.620,2018-08-25 10:25:00.0000000
19046,    35 667 489.884,2018-08-25 10:20:00.0000000
19047,    35 667 236.637,2018-08-25 10:15:00.0000000
19048,    35 667 002.250,2018-08-25 10:10:00.0000000
19049,    35 666 770.172,2018-08-25 10:05:00.0000000
19050,    35 666 524.624,2018-08-25 10:00:00.0000000
19051,    35 666 285.641,2018-08-25 09:55:00.0000000
19052,    35 666 037.252,2018-08-25 09:50:00.0000000
19053,    35 665 787.769,2018-08-25 09:45:00.0000000
19054,    35 665 551.466,2018-08-25 09:40:00.0000000
19055,    35 665 303.933,2018-08-25 09:35:00.0000000
19056,    35 665 068.890,2018-08-25 09:30:00.0000000
19057,    35 664 836.503,2018-08-25 09:25:00.0000000
19058,    35 664 604.593,2018-08-25 09:20:00.0000000
19059,    35 664 371.432,2018-08-25 09:15:00.0000000
19060,    35 664 154.651,2018-08-25 09:10:00.0000000
19061,    35 663 926.411,2018-08-25 09:05:00.0000000
19062,    35 663 686.849,2018-08-25 09:00:00.0000000
19063,    35 663 453.954,2018-08-25 08:55:00.0000000
19064,    35 663 219.154,2018-08-25 08:50:00.0000000
19065,    35 662 980.895,2018-08-25 08:45:00.0000000
19066,    35 662 734.439,2018-08-25 08:40:00.0000000
19067,    35 662 495.990,2018-08-25 08:35:00.0000000
19068,    35 662 262.994,2018-08-25 08:30:00.0000000
19069,    35 662 017.983,2018-08-25 08:25:00.0000000
19070,    35 661 779.277,2018-08-25 08:20:00.0000000
19071,    35 661 555.616,2018-08-25 08:15:00.0000000
19072,    35 661 338.034,2018-08-25 08:10:00.0000000
19073,    35 661 114.491,2018-08-25 08:05:00.0000000
19074,    35 660 884.250,2018-08-25 08:00:00.0000000
19075,    35 660 648.212,2018-08-25 07:55:00.0000000
19076,    35 660 413.193,2018-08-25 07:50:00.0000000
19077,    35 660 184.767,2018-08-25 07:45:00.0000000
19078,    35 659 962.217,2018-08-25 07:40:00.0000000
19079,    35 659 731.803,2018-08-25 07:35:00.0000000
19080,    35 659 514.533,2018-08-25 07:30:00.0000000
19081,    35 659 295.813,2018-08-25 07:25:00.0000000
19082,    35 659 080.603,2018-08-25 07:20:00.0000000
19083,    35 658 866.104,2018-08-25 07:15:00.0000000
19084,    35 658 638.013,2018-08-25 07:10:00.0000000
19085,    35 658 410.701,2018-08-25 07:05:00.0000000
19086,    35 658 176.835,2018-08-25 07:00:00.0000000
